timestamp,temperature,humidity,pressure,wind_speed,rainfall
2022-01-01 00:00:00,18.053228575598986,59.79862217307549,1011.4362610032631,10.530310969236446,5.035721286901282
2022-01-01 01:00:00,18.85799323042736,63.70873242716098,1013.9115151594021,10.893235680415138,1.118508663354089
2022-01-01 02:00:00,17.900496389880807,62.36419432083445,1012.3040069747079,11.21779168654498,3.235772295546402
2022-01-01 03:00:00,16.332295003337716,66.08410950416355,1013.8808618238309,11.54241193975166,6.001052259172734
2022-01-01 04:00:00,18.32868206037182,65.37095024340186,1013.4917309823833,9.644742365077533,1.9036539347069046
2022-01-01 05:00:00,23.47148194930711,65.60015197195457,1013.285178071853,10.183781901989379,1.6322585118022945
2022-01-01 06:00:00,22.683911173222683,64.07345478428756,1012.8445382298713,7.577554879645817,0.38101705954942894
2022-01-01 07:00:00,20.600043126654615,54.41304445259351,1015.1972129828839,9.203587165919128,0.30159982393070905
2022-01-01 08:00:00,23.37458512661114,61.288034591336356,1013.1760020296592,11.201259007515434,2.8535630471809874
2022-01-01 09:00:00,22.150113583953683,57.448738603616505,1013.8481826977837,8.987938391467315,2.6111187373782325
2022-01-01 10:00:00,20.981146702013984,66.54981783443696,1012.7198290958792,9.112081061626416,1.1005925104742955
2022-01-01 11:00:00,19.766963076910887,52.57828422032699,1013.0471436079911,9.46441492293374,0.8512399763179067
2022-01-01 12:00:00,19.808248211111163,60.04614983041817,1014.3849562378575,9.73858034031139,0.781339719786556
2022-01-01 13:00:00,17.517883238669203,64.77959523909568,1015.0807031835093,11.898130455812517,0.010085047737546171
2022-01-01 14:00:00,19.184632805518465,52.99986192341178,1013.9716085098378,8.958582144996173,1.153361881680251
2022-01-01 15:00:00,17.343360768004313,68.45737811946418,1010.9889918137201,9.833913244704013,4.24072490572586
2022-01-01 16:00:00,19.310413843946147,61.678004577053514,1011.8651679355306,8.792601775204393,2.5809997024010496
2022-01-01 17:00:00,22.74150617877119,66.86056955307502,1012.0474928166561,10.159964597588958,1.0159370355030652
2022-01-01 18:00:00,19.01509871869669,56.67975739140841,1013.3196911310648,12.089671300070034,3.0171491991380712
2022-01-01 19:00:00,21.155631476511573,66.77612163972715,1013.7520492242447,10.061028796375595,5.442155195473863
2022-01-01 20:00:00,18.947142751708057,55.75548966244768,1013.0801905351234,10.479292423620324,0.22553060757996773
2022-01-01 21:00:00,22.71704289089977,60.3398990698493,1012.5674702690895,10.777097989668945,0.4291418908483332
2022-01-01 22:00:00,22.208867952630293,62.10003741121333,1013.8202652500231,10.699246248526075,2.777176098362365
2022-01-01 23:00:00,19.935482553092534,56.90255505551581,1011.0019076490573,9.22173530014631,2.847731879217857
2022-01-02 00:00:00,22.936110031869386,53.21534180578249,1013.3461609130306,11.847148200598928,0.16034430679673364
2022-01-02 01:00:00,18.99445893508947,59.620439791721964,1013.3968834265191,10.72112008795068,0.20878506356823626
2022-01-02 02:00:00,20.41248964178476,58.754421131009344,1014.4456450664537,9.237668956833717,1.2632893655808226
2022-01-02 03:00:00,20.720237044080985,58.78453306408326,1012.7537040521405,9.452083617474175,3.0392530694873443
2022-01-02 04:00:00,19.3819902130571,65.58339806437152,1011.6498814816498,9.94074162461241,0.21350698379716915
2022-01-02 05:00:00,19.81284726840255,60.11509661434197,1013.1170639062865,11.813717736503817,0.8719775061060037
2022-01-02 06:00:00,21.03014768020015,61.806118509252116,1012.3422821742084,11.67568532350479,7.775740011122282
2022-01-02 07:00:00,23.822460113888013,61.04594268131408,1016.3630211491785,10.52007773711396,0.953404640048218
2022-01-02 08:00:00,17.638050774189253,57.349460759348055,1014.9785249894177,8.078212547306375,1.4275028723015735
2022-01-02 09:00:00,23.016259137975837,50.92546481055357,1014.0852309850462,10.407761587157312,1.232690547882575
2022-01-02 10:00:00,19.204265207649488,61.92346806318085,1013.269589768294,10.300396689154642,6.369495065961991
2022-01-02 11:00:00,18.886675925965392,56.90890607404675,1011.2711969172744,10.06858556339236,0.6584793669659385
2022-01-02 12:00:00,18.433719791237927,52.584370572624096,1011.6410169073911,9.527152206890056,3.7752934565518923
2022-01-02 13:00:00,23.897080855428985,58.73597765351035,1014.895565674653,9.8367196383431,0.9418666097450729
2022-01-02 14:00:00,23.177706386083567,57.808592472228476,1012.3476628256533,9.439388297515615,6.8800770382523115
2022-01-02 15:00:00,21.440445329653297,58.568090305357124,1013.4139657102318,9.342908880525348,0.03544111996230115
2022-01-02 16:00:00,19.307624064964113,55.03139844028108,1012.6427141425494,10.335558017401626,3.996364896594623
2022-01-02 17:00:00,25.047452807551352,64.28859339893926,1013.0947767207618,9.269337270608721,0.3714691621700363
2022-01-02 18:00:00,18.979845168827403,65.67907813052544,1014.1425115719552,10.961755726422835,1.9061661604200273
2022-01-02 19:00:00,21.637005744742083,63.09520634590037,1014.0386692493453,9.736465875137334,3.663856281957139
2022-01-02 20:00:00,21.946979985563104,55.48153440423815,1013.4770373722087,11.068374075320653,2.261674234295611
